id,customer_age_sales_interaction,utilization_ratio,combined_plus,discount_category,seat_utilisation_result,target,category_sale_Negative,category_sale_Neutral,category_sale_Positive,subscription_renewal
9014472,0,1.0,0.0,1,0,1,1,0,0,13
2445629,17,1.0,2.0,1,0,1,0,0,1,13
2480262,0,1.0,0.0,1,0,1,1,0,0,13
9003564,17,1.0,2.0,1,0,1,0,0,1,13
2463062,17,1.0,3.0,1,0,1,0,0,1,13
2463062,17,1.0,3.0,1,0,1,0,0,1,13
2461834,17,1.0,2.0,1,0,1,0,0,1,13
2461834,17,1.0,2.0,1,0,1,0,0,1,13
13302332,3,1.0,2.0,1,0,1,0,0,1,13
2469242,17,1.0,2.0,1,0,1,0,0,1,13
2478859,0,1.0,,1,0,1,1,0,0,13
2378161,16,1.0,2.0,1,0,1,0,0,1,13
2402232,17,1.0,3.0,1,1,1,0,0,1,13
9001024,0,1.0,1.0,1,0,1,0,1,0,13
10909526,0,1.0,1.0,1,0,1,0,1,0,13
18362857,0,1.0,,1,0,1,1,0,0,13
10361494,0,1.0,1.0,1,0,0,0,1,0,12
9002816,0,1.0,0.0,1,0,1,1,0,0,13
9003121,17,1.0,3.0,1,0,1,0,0,1,13
18409549,0,1.0,1.0,1,0,1,0,1,0,13
18410393,0,1.0,,1,0,1,1,0,0,13
9038779,0,1.0,0.0,1,0,1,1,0,0,13
9471486,12,1.0,2.0,1,1,1,0,0,1,13
2460735,17,1.0,2.0,1,0,1,0,0,1,13
2452905,0,1.0,1.0,1,0,1,0,1,0,13
2444949,17,1.0,2.0,1,0,1,0,0,1,13
2476133,17,1.0,2.0,1,0,1,0,0,1,13
9391855,0,1.0,1.0,1,0,1,0,1,0,13
9038496,17,1.0,2.0,1,1,1,0,0,1,13
2456825,17,1.0,2.0,1,0,1,0,0,1,13
16719774,17,1.0,2.0,1,0,1,0,0,1,13
9019244,0,1.0,,1,0,1,1,0,0,13
9111310,0,1.0,1.0,1,0,1,0,1,0,13
18410412,0,1.0,1.0,1,0,1,0,1,0,13
2437417,0,1.0,,1,0,1,1,0,0,13
9040231,17,1.0,2.0,1,0,1,0,0,1,13
10489734,0,1.0,,1,0,1,1,0,0,13
13993883,3,1.0,2.0,1,0,1,0,0,1,13
2481252,0,1.0,,1,0,1,1,0,0,13
9121993,15,1.0,3.0,1,0,1,0,0,1,13
2481216,0,1.0,,1,0,1,1,0,0,13
9014565,0,1.0,1.0,1,0,1,0,1,0,13
2456322,0,1.0,,1,0,1,1,0,0,13
2420440,0,1.0,0.0,1,0,1,1,0,0,13
9014743,17,1.0,3.0,1,0,1,0,0,1,13
9017463,0,1.0,0.0,1,0,1,1,0,0,13
18410413,0,1.0,,1,0,1,1,0,0,13
2473827,0,1.0,,1,0,1,1,0,0,13
9401641,0,1.0,,1,0,1,1,0,0,13
2351429,0,1.0,0.0,1,0,1,1,0,0,13
18409541,0,1.0,,1,0,1,1,0,0,13
9208635,0,1.0,,1,0,1,1,0,0,13
9696461,0,1.0,,1,0,1,1,0,0,13
9003568,17,1.0,3.0,1,1,1,0,0,1,13
2453581,0,1.0,,1,0,1,1,0,0,13
9034647,17,1.0,2.0,1,0,1,0,0,1,13
2481883,0,1.0,,1,0,1,1,0,0,13
2414128,0,1.0,,1,0,1,1,0,0,13
9039072,17,1.0,2.0,1,0,1,0,0,1,13
2379983,0,1.0,,1,0,1,1,0,0,13
18271448,17,1.0,2.0,1,0,1,0,0,1,13
9007515,16,1.0,2.0,1,0,1,0,0,1,13
2317163,0,1.0,0.0,1,0,1,1,0,0,13
9084558,17,1.0,3.0,1,0,1,0,0,1,13
2481392,0,1.0,1.0,1,0,1,0,1,0,13
9396302,14,1.0,2.0,1,0,1,0,0,1,13
15044959,0,1.0,1.0,1,0,1,0,1,0,13
12608707,17,1.0,2.0,1,0,0,0,0,1,7
2439899,17,1.0,2.0,1,0,1,0,0,1,13
9174983,16,1.0,3.0,1,0,1,0,0,1,13
9023687,0,1.0,,1,0,1,1,0,0,13
2474704,0,1.0,0.0,1,0,1,1,0,0,13
2475820,0,1.0,1.0,1,0,1,0,1,0,13
2477395,17,1.0,2.0,1,0,1,0,0,1,13
9008932,0,1.0,,1,0,1,1,0,0,13
11126390,6,1.0,2.0,1,0,1,0,0,1,13
9007138,0,1.0,0.0,1,0,1,1,0,0,13
18410389,0,1.0,1.0,1,0,1,0,1,0,13
2481520,17,1.0,2.0,1,0,1,0,0,1,13
9492699,11,1.0,2.0,1,0,1,0,0,1,13
13717602,0,1.0,,1,0,1,1,0,0,13
9332838,0,1.0,,1,0,1,1,0,0,13
2449296,0,1.0,1.0,1,0,1,0,1,0,13
11018677,6,1.0,2.0,1,0,1,0,0,1,13
18409963,0,1.0,1.0,1,0,1,0,1,0,13
10025258,0,1.0,0.0,1,0,1,1,0,0,13
9754365,0,1.0,,1,0,1,1,0,0,13
18410402,0,1.0,1.0,1,0,1,0,1,0,13
2454712,0,1.0,1.0,1,0,1,0,1,0,13
2461511,0,1.0,1.0,1,0,1,0,1,0,13
9218106,16,1.0,3.0,1,0,0,0,0,1,12
2445535,0,1.0,,1,0,1,1,0,0,13
18410412,0,1.0,1.0,1,0,1,0,1,0,13
2379983,0,1.0,,1,0,1,1,0,0,13
2457086,17,1.0,2.0,1,0,1,0,0,1,13
9039356,16,1.0,3.0,1,1,1,0,0,1,13
2412040,0,1.0,,1,0,0,1,0,0,5
9001380,0,1.0,0.0,1,0,1,1,0,0,13
9018509,0,1.0,,1,0,1,1,0,0,13
9038285,0,1.0,0.0,1,0,1,1,0,0,13
9150028,0,1.0,,1,0,0,1,0,0,9
9075278,0,1.0,0.0,1,0,1,1,0,0,13
18411652,17,1.0,2.0,1,0,1,0,0,1,13
18362858,0,1.0,,1,0,1,1,0,0,13
9328421,14,1.0,2.0,1,0,1,0,0,1,13
9096433,15,1.0,2.0,1,0,1,0,0,1,13
18410816,0,1.0,,1,0,1,1,0,0,13
9032834,16,1.0,2.0,1,0,1,0,0,1,13
2235384,0,1.0,,1,0,1,1,0,0,13
9022086,17,1.0,3.0,1,0,1,0,0,1,13
2474522,0,1.0,0.0,1,0,1,1,0,0,13
2374491,0,1.0,1.0,1,0,1,0,1,0,13
18410810,0,1.0,,1,0,1,1,0,0,13
9026918,0,1.0,0.0,1,0,1,1,0,0,13
9028450,0,1.0,1.0,1,0,1,0,1,0,13
2304165,0,1.0,0.0,1,0,1,1,0,0,13
9074060,16,1.0,2.0,1,0,1,0,0,1,13
9810546,0,1.0,,1,0,1,1,0,0,13
2479512,0,1.0,,1,0,1,1,0,0,13
11096413,6,1.0,2.0,1,0,1,0,0,1,13
2335690,0,1.0,0.0,1,0,1,1,0,0,13
9052224,17,1.0,3.0,1,0,0,0,0,1,12
12250851,0,1.0,,1,0,1,1,0,0,13
9206753,15,1.0,2.0,1,0,1,0,0,1,13
9001350,17,1.0,3.0,1,0,1,0,0,1,13
18411228,0,1.0,1.0,1,0,1,0,1,0,13
2450463,0,1.0,,1,0,1,1,0,0,13
2468132,0,1.0,,1,0,1,1,0,0,13
9275311,0,1.0,,1,0,1,1,0,0,13
9275311,0,1.0,1.0,1,0,1,0,1,0,13
2463960,0,1.0,1.0,1,0,1,0,1,0,13
9662440,0,1.0,,1,0,1,1,0,0,13
18411660,0,1.0,1.0,1,0,1,0,1,0,13
2351429,0,1.0,0.0,1,0,1,1,0,0,13
18315630,17,1.0,2.0,1,0,1,0,0,1,13
2480951,0,1.0,,1,0,1,1,0,0,13
10715453,0,1.0,,1,0,1,1,0,0,13
9160150,0,1.0,,1,0,0,1,0,0,12
2476133,0,1.0,,1,0,1,1,0,0,13
2479836,17,1.0,2.0,1,0,1,0,0,1,13
1009797,27,1.0,2.0,1,0,1,0,0,1,13
2469850,0,1.0,0.0,1,0,1,1,0,0,13
2479556,0,1.0,1.0,1,0,1,0,1,0,13
9028996,17,1.0,2.0,1,0,1,0,0,1,13
9022517,17,1.0,2.0,1,0,1,0,0,1,13
2478212,0,1.0,0.0,1,0,1,1,0,0,13
2474547,0,1.0,1.0,1,0,1,0,1,0,13
9003728,0,1.0,0.0,1,0,1,1,0,0,13
9023151,17,1.0,3.0,1,0,1,0,0,1,13
9310859,14,1.0,2.0,1,0,1,0,0,1,13
2311004,0,1.0,,1,0,1,1,0,0,13
10467169,14,1.0,2.0,1,1,0,0,0,1,5
9163394,16,1.0,2.0,1,0,1,0,0,1,13
9021088,17,1.0,2.0,1,0,1,0,0,1,13
2475019,0,1.0,,1,0,1,1,0,0,13
2453581,0,1.0,,1,0,1,1,0,0,13
9028146,0,1.0,,1,0,1,1,0,0,13
9208195,15,1.0,3.0,1,1,1,0,0,1,13
16373812,0,1.0,,1,0,1,1,0,0,13
2476115,17,1.0,3.0,1,0,1,0,0,1,13
9210682,0,1.0,0.0,1,0,1,1,0,0,13
9023149,17,1.0,2.0,1,0,1,0,0,1,13
2465336,17,1.0,3.0,1,0,1,0,0,1,13
2465336,17,1.0,3.0,1,0,1,0,0,1,13
2475298,17,1.0,3.0,0,0,1,0,0,1,13
13302332,3,1.0,2.0,1,0,1,0,0,1,13
9003725,0,1.0,1.0,1,0,1,0,1,0,13
10069485,15,1.0,2.0,1,0,1,0,0,1,13
9028556,0,1.0,1.0,1,0,1,0,1,0,13
11633303,45,1.0,2.0,1,0,1,0,0,1,13
12608707,0,1.0,,1,0,0,1,0,0,7
10909526,0,1.0,,1,0,1,1,0,0,13
10080251,10,1.0,2.0,1,0,1,0,0,1,13
9242624,15,1.0,3.0,1,0,1,0,0,1,13
18411239,17,1.0,2.0,1,0,1,0,0,1,13
9275311,0,1.0,1.0,1,0,1,0,1,0,13
2471256,17,1.0,2.0,1,0,1,0,0,1,13
9157238,16,1.0,2.0,1,0,1,0,0,1,13
2471987,0,1.0,1.0,1,0,1,0,1,0,13
2474696,0,1.0,1.0,1,0,1,0,1,0,13
2441174,0,1.0,,1,0,1,1,0,0,13
476335,17,1.0,2.0,1,0,1,0,0,1,13
18391384,0,1.0,1.0,1,0,1,0,1,0,13
18409944,0,1.0,,1,0,1,1,0,0,13
9525135,10,1.0,3.0,1,0,1,0,0,1,13
9028715,0,1.0,,1,1,1,1,0,0,13
9004072,0,1.0,,1,0,1,1,0,0,13
12672269,17,1.0,3.0,1,1,1,0,0,1,13
9086153,14,1.0,3.0,1,0,1,0,0,1,13
9420806,0,1.0,,1,0,1,1,0,0,13
9081717,16,1.0,3.0,1,0,1,0,0,1,13
2476991,17,1.0,2.0,1,0,1,0,0,1,13
16380016,0,1.0,1.0,1,1,1,0,1,0,13
2473957,0,1.0,,1,0,1,1,0,0,13
2453452,0,1.0,,1,0,1,1,0,0,13
9003225,17,1.0,2.0,1,0,1,0,0,1,13
9003225,0,1.0,,1,0,1,1,0,0,13
2335690,0,1.0,0.0,1,0,1,1,0,0,13
9327351,15,1.0,2.0,1,0,1,0,0,1,13
18149360,17,1.0,2.0,1,0,1,0,0,1,13
2481518,0,1.0,,1,0,1,1,0,0,13
9075221,16,1.0,2.0,1,0,1,0,0,1,13
10080251,10,1.0,2.0,1,0,1,0,0,1,13
9022776,0,1.0,,1,0,1,1,0,0,13
18409527,0,1.0,1.0,1,0,1,0,1,0,13
9038285,0,1.0,0.0,1,0,1,1,0,0,13
2441495,0,1.0,1.0,1,0,1,0,1,0,13
9321490,17,1.0,2.0,1,0,1,0,0,1,13
2375196,0,1.0,1.0,1,0,1,0,1,0,13
2464667,0,1.0,,1,0,1,1,0,0,13
9157238,0,1.0,,1,0,1,1,0,0,13
9281732,14,1.1363636363636365,3.0,0,0,1,0,0,1,13
9002990,0,1.0,,1,0,1,1,0,0,13
18391384,0,1.0,1.0,1,0,1,0,1,0,13
2444478,0,1.0,0.0,1,0,1,1,0,0,13
18278560,0,1.0,,1,0,1,1,0,0,13
2481520,0,1.0,,1,0,1,1,0,0,13
2447241,16,1.0,2.0,1,0,1,0,0,1,13
9659718,12,1.0,3.0,1,0,1,0,0,1,13
2445549,0,1.0,,1,0,1,1,0,0,13
9898535,0,1.0,,1,0,1,1,0,0,13
2449227,0,1.0,1.0,1,0,1,0,1,0,13
9033523,0,1.0,,1,0,1,1,0,0,13
18410406,0,1.0,1.0,1,0,1,0,1,0,13
2456533,0,1.0,1.0,1,0,1,0,1,0,13
9080095,0,1.0,1.0,1,0,0,0,1,0,8
2472663,0,1.0,,1,0,1,1,0,0,13
2473570,0,1.0,,1,0,1,1,0,0,13
14519900,2,1.0,2.0,1,0,1,0,0,1,13
9575933,14,1.0,3.0,1,0,1,0,0,1,13
10069632,0,1.0,,1,0,1,1,0,0,13
10979316,14,1.0,2.0,1,0,1,0,0,1,13
2478636,16,1.0,2.0,1,0,1,0,0,1,13
9746946,16,1.0,2.0,1,0,1,0,0,1,13
9047481,15,1.0,2.0,1,0,1,0,0,1,13
10078002,10,1.0,2.0,1,0,1,0,0,1,13
2437417,0,0.4,,1,0,1,1,0,0,13
13704353,0,1.0,,1,0,1,1,0,0,13
9075221,17,1.0,2.0,1,1,1,0,0,1,13
16875693,17,1.0,2.0,1,0,1,0,0,1,13
2459391,17,1.0,2.0,1,0,1,0,0,1,13
2465119,0,1.0,,1,0,1,1,0,0,13
2456281,0,1.0,0.0,1,0,1,1,0,0,13
2470525,12,1.0,2.0,1,0,1,0,0,1,13
2471859,0,1.0,,1,0,1,1,0,0,13
2473478,0,1.0,,1,0,1,1,0,0,13
9270194,0,1.0,,1,1,1,1,0,0,13
9021157,17,1.0,3.0,1,0,1,0,0,1,13
2351429,0,1.0,0.0,1,0,1,1,0,0,13
2472150,20,1.0,2.0,1,0,1,0,0,1,13
9005021,17,1.0,2.0,1,0,1,0,0,1,13
2479657,0,1.2,1.0,1,0,1,0,1,0,13
9006490,17,1.0,3.0,1,0,1,0,0,1,13
2293551,0,1.0,1.0,1,0,1,0,1,0,13
9032708,0,1.0,1.0,1,0,1,0,1,0,13
18161158,0,1.0,,1,0,1,1,0,0,13
2460386,17,1.0,2.0,1,0,1,0,0,1,13
9814943,10,1.0,3.0,1,0,1,0,0,1,13
2479696,0,1.0,,1,0,1,1,0,0,13
9034309,0,1.0,0.0,1,0,1,1,0,0,13
18409952,0,1.0,,1,0,1,1,0,0,13
2472373,17,1.0,2.0,1,0,1,0,0,1,13
2474033,0,1.0,1.0,1,0,1,0,1,0,13
2463960,0,1.0,,1,0,1,1,0,0,13
2374639,0,1.0,1.0,1,0,1,0,1,0,13
9031987,0,1.0,,1,0,1,1,0,0,13
18409541,0,1.0,1.0,1,0,1,0,1,0,13
2452339,0,1.0,0.0,1,0,1,1,0,0,13
9027381,0,1.0,0.0,1,0,1,1,0,0,13
1286382,0,1.0,,1,0,1,1,0,0,13
9208635,0,1.0,,1,0,1,1,0,0,13
9492699,0,1.0,,1,1,1,1,0,0,13
10967092,0,1.0,1.0,1,0,1,0,1,0,13
2474522,0,1.0,,1,0,1,1,0,0,13
2436260,17,1.0,2.0,1,0,1,0,0,1,13
2448264,16,1.0,2.0,1,0,1,0,0,1,13
2393214,0,1.0,,1,0,1,1,0,0,13
9824831,10,1.0,2.0,1,0,1,0,0,1,13
2478294,0,1.0,0.0,1,0,1,1,0,0,13
2468805,0,1.0,0.0,1,0,1,1,0,0,13
2383362,17,1.0,2.0,1,0,1,0,0,1,13
9218106,16,1.0,3.0,1,0,0,0,0,1,12
18410412,0,1.0,,1,0,1,1,0,0,13
2446236,17,1.1111111111111112,2.0,1,0,1,0,0,1,13
9228504,0,1.0,,1,0,1,1,0,0,13
2456533,0,1.0,1.0,1,0,1,0,1,0,13
9003725,0,1.0,1.0,1,0,1,0,1,0,13
9042096,0,1.0,,1,0,1,1,0,0,13
2479425,17,1.0,3.0,1,0,1,0,0,1,13
2473180,17,1.0,3.0,1,0,1,0,0,1,13
9004146,16,1.0,2.0,1,0,1,0,0,1,13
2375471,17,1.0909090909090908,2.0,1,0,1,0,0,1,13
9008932,0,1.0,,1,0,1,1,0,0,13
11249333,6,1.0,2.0,1,0,1,0,0,1,13
2473478,0,1.0,1.0,1,0,1,0,1,0,13
10703891,8,1.0,2.0,1,0,1,0,0,1,13
18070801,17,1.0,2.0,1,0,1,0,0,1,13
18362448,0,1.0,1.0,1,0,1,0,1,0,13
9005027,16,1.0,2.0,1,0,1,0,0,1,13
10442134,8,1.0,2.0,1,0,1,0,0,1,13
2472601,0,1.0,1.0,1,0,1,0,1,0,13
9744797,0,1.0,,1,0,1,1,0,0,13
9810546,0,1.0,,1,0,1,1,0,0,13
2469551,0,1.0,,1,0,1,1,0,0,13
2358714,0,1.0,,1,0,1,1,0,0,13
9052224,17,1.0,3.0,1,0,0,0,0,1,12
17645578,0,1.0,1.0,1,0,1,0,1,0,13
9032708,0,1.0,1.0,1,0,1,0,1,0,13
9325725,0,1.0,1.0,1,0,1,0,1,0,13
18409956,0,1.0,,1,0,1,1,0,0,13
9007134,0,1.0,,1,0,1,1,0,0,13
9001220,16,1.0,2.0,1,0,1,0,0,1,13
11604060,0,1.0,1.0,1,0,1,0,1,0,13
2479425,0,1.0,,1,0,1,1,0,0,13
9097813,16,1.0,3.0,1,0,1,0,0,1,13
13010076,17,1.0,2.0,1,0,1,0,0,1,13
9001024,0,1.0,1.0,1,0,1,0,1,0,13
2457694,0,1.0,1.0,1,0,1,0,1,0,13
16138422,0,1.0,1.0,1,1,1,0,1,0,13
2474704,0,1.0,,1,0,1,1,0,0,13
2463460,0,1.0,,1,0,1,1,0,0,13
9014500,0,1.0,1.0,1,0,1,0,1,0,13
18409532,0,1.0,1.0,1,0,1,0,1,0,13
2476067,16,1.0,2.0,1,0,1,0,0,1,13
2235384,20,1.0,2.0,1,0,1,0,0,1,13
9449275,0,1.0,,1,0,1,1,0,0,13
9309647,15,1.0357142857142858,2.0,1,0,1,0,0,1,13
9028450,0,1.0,,1,0,1,1,0,0,13
9277805,14,1.0,3.0,1,0,1,0,0,1,13
18410412,0,1.0,1.0,1,0,1,0,1,0,13
9014009,0,1.0,,1,0,1,1,0,0,13
2475499,17,1.0,2.0,1,0,1,0,0,1,13
18839586,0,1.0,1.0,1,0,1,0,1,0,13
9004606,17,1.0,2.0,1,0,1,0,0,1,13
18391759,0,1.0,1.0,1,0,1,0,1,0,13
9002536,0,1.0,,1,0,1,1,0,0,13
2447281,17,1.5,2.0,1,0,1,0,0,1,13
2478786,17,1.0,2.0,1,0,1,0,0,1,13
18391376,0,1.0,1.0,1,0,1,0,1,0,13
2461046,0,1.0,,1,0,1,1,0,0,13
18410830,17,1.0,2.0,1,0,1,0,0,1,13
9007825,0,1.0,,1,0,1,1,0,0,13
9017319,17,1.0,2.0,1,0,1,0,0,1,13
9023687,0,1.0,1.0,1,0,1,0,1,0,13
10592358,0,1.0,,1,0,1,1,0,0,13
9157238,0,1.0,,1,0,1,1,0,0,13
18409535,0,1.0,1.0,1,0,1,0,1,0,13
2465594,17,1.0,2.0,1,0,0,0,0,1,11
9015478,0,1.0,0.0,1,0,1,1,0,0,13
2481520,17,1.0,2.0,1,0,1,0,0,1,13
2473033,0,1.0,,1,0,1,1,0,0,13
15081132,0,1.2,,1,0,1,1,0,0,13
9309647,0,1.0,,1,1,1,1,0,0,13
9002159,16,1.0,3.0,1,0,1,0,0,1,13
2473570,17,1.0,3.0,1,0,1,0,0,1,13
2451905,0,1.0,,1,0,1,1,0,0,13
1061593,26,1.0,3.0,1,0,1,0,0,1,13
9129318,0,1.0,,1,0,1,1,0,0,13
9003725,0,1.0,1.0,1,0,1,0,1,0,13
9004606,16,1.0,2.0,1,0,1,0,0,1,13
18409550,17,1.0,2.0,1,0,1,0,0,1,13
9071046,0,1.0,1.0,1,0,1,0,1,0,13
2338685,0,1.0,1.0,1,0,1,0,1,0,13
2453773,16,1.0,2.0,1,0,1,0,0,1,13
16161349,0,1.0,,1,1,1,1,0,0,13
11879688,0,1.0,1.0,1,0,1,0,1,0,13
2475042,17,1.0,3.0,1,0,1,0,0,1,13
2452632,0,1.0,,1,0,1,1,0,0,13
9031450,0,1.25,,1,0,1,1,0,0,13
9007298,0,1.0,1.0,1,0,1,0,1,0,13
2471638,0,1.0,,1,0,1,1,0,0,13
18410841,0,1.0,1.0,1,0,1,0,1,0,13
2452556,17,1.0,3.0,1,0,1,0,0,1,13
9007138,0,1.0,0.0,1,0,1,1,0,0,13
2483334,0,1.0,,1,0,1,1,0,0,13
14567352,3,1.0,2.0,1,0,1,0,0,1,13
9696461,0,1.0,1.0,1,0,1,0,1,0,13
2445549,0,1.0,,1,0,1,1,0,0,13
2458864,0,1.0,,1,0,1,1,0,0,13
17088061,0,1.0,1.0,1,0,1,0,1,0,13
2434832,0,1.0,0.0,1,0,1,1,0,0,13
2468511,0,1.0,0.0,1,0,0,1,0,0,12
9002159,16,1.0,3.0,1,0,1,0,0,1,13
9003814,0,1.0,1.0,1,0,1,0,1,0,13
9218106,0,1.0,,1,0,0,1,0,0,12
9008366,0,1.0,,1,1,1,1,0,0,13
1061593,26,1.0,3.0,1,0,1,0,0,1,13
2474216,16,1.0,2.0,1,1,1,0,0,1,13
10303029,8,1.0,3.0,1,0,1,0,0,1,13
9017780,0,1.0,,1,0,1,1,0,0,13
9076870,15,1.0,2.0,1,0,1,0,0,1,13
2470297,0,1.0,,1,0,1,1,0,0,13
2436473,0,1.0,,1,0,1,1,0,0,13
18409548,0,1.0,,1,0,1,1,0,0,13
9018227,17,1.0,2.0,1,0,1,0,0,1,13
2456787,17,1.0,2.0,1,0,1,0,0,1,13
18411232,0,1.0,1.0,1,0,1,0,1,0,13
9039751,0,1.0,,1,0,1,1,0,0,13
10979474,0,1.0,1.0,1,0,1,0,1,0,13
2476321,17,1.0,2.0,1,0,1,0,0,1,13
9007825,0,1.0,,1,0,1,1,0,0,13
18409953,0,1.0,1.0,1,0,1,0,1,0,13
9022859,0,1.0,,1,0,1,1,0,0,13
2446890,0,1.0,0.0,1,0,1,1,0,0,13
14456696,0,1.0,,1,0,1,1,0,0,13
16222667,0,1.0,1.0,1,0,1,0,1,0,13
2453773,17,1.0,2.0,1,0,1,0,0,1,13
2448716,17,1.0,2.0,1,0,1,0,0,1,13
2463460,16,1.0,2.0,1,0,1,0,0,1,13
14360401,2,1.0,2.0,1,0,1,0,0,1,13
15755482,1,1.3333333333333333,2.0,1,0,0,0,0,1,9
18410816,0,1.0,,1,0,1,1,0,0,13
2439200,0,1.0,,1,0,1,1,0,0,13
9410413,0,1.0,,1,0,1,1,0,0,13
9034076,0,1.0,1.0,1,0,1,0,1,0,13
9022086,0,1.0,,1,0,1,1,0,0,13
9659718,11,1.0,3.0,1,0,1,0,0,1,13
18410369,0,1.0,,1,0,1,1,0,0,13
2453359,0,1.0,,1,0,1,1,0,0,13
9898535,0,1.0,0.0,1,0,1,1,0,0,13
9603377,0,1.0,1.0,1,0,1,0,1,0,13
2448001,17,1.0,2.0,1,0,1,0,0,1,13
9028146,17,1.0,2.0,1,0,1,0,0,1,13
16358561,0,1.0,,1,0,1,1,0,0,13
2454576,0,1.0,,1,0,1,1,0,0,13
11018677,6,1.0,2.0,1,0,1,0,0,1,13
18411647,0,1.0,1.0,1,0,1,0,1,0,13
2454712,0,1.0,1.0,1,0,1,0,1,0,13
9008035,14,0.1111111111111111,2.0,0,1,0,0,0,1,12
9218106,0,1.0,,1,0,0,1,0,0,12
9228504,0,1.0,,1,1,1,1,0,0,13
9118267,0,1.0,,1,0,1,1,0,0,13
18410412,0,1.0,1.0,1,0,1,0,1,0,13
2445535,17,1.0,3.0,1,0,1,0,0,1,13
2433431,0,1.0,0.0,1,0,1,1,0,0,13
2388391,0,1.0,,1,0,1,1,0,0,13
11327980,0,1.0,,1,0,1,1,0,0,13
10080251,0,1.0,,1,1,1,1,0,0,13
9023687,0,1.0,1.0,1,0,1,0,1,0,13
2453833,0,1.0,1.0,1,0,1,0,1,0,13
2474704,0,1.0,0.0,1,0,1,1,0,0,13
1862669,0,1.0,1.0,1,0,1,0,1,0,13
9018253,17,1.0,2.0,1,0,1,0,0,1,13
9036481,0,1.0,1.0,1,0,1,0,1,0,13
2461858,17,1.0,2.0,1,0,1,0,0,1,13
18410388,0,1.0,1.0,1,0,1,0,1,0,13
9032834,16,1.0,2.0,1,0,1,0,0,1,13
2445549,17,1.0,2.0,1,0,1,0,0,1,13
10442134,8,1.0,2.0,1,0,1,0,0,1,13
15081132,0,1.0,,1,0,1,1,0,0,13
9037385,0,1.0,,1,0,1,1,0,0,13
10468922,6,1.0,2.0,1,0,1,0,0,1,13
2453592,17,1.0,2.0,1,0,1,0,0,1,13
9034647,17,1.0,2.0,1,0,1,0,0,1,13
18409963,0,1.0,1.0,1,0,1,0,1,0,13
11201598,5,1.0,2.0,1,0,1,0,0,1,13
13756971,0,1.0,,1,0,1,1,0,0,13
10097075,0,1.0,,1,0,1,1,0,0,13
10835428,0,1.0,1.0,1,0,1,0,1,0,13
15336980,0,1.0,1.0,1,0,0,0,1,0,9
9729502,12,1.0,2.0,1,0,1,0,0,1,13
2467540,0,1.0,,1,0,0,1,0,0,7
18149360,17,1.0,2.0,1,0,1,0,0,1,13
9028556,0,1.0,,1,0,1,1,0,0,13
9182744,0,1.0,1.0,1,0,1,0,1,0,13
9039751,17,1.0,3.0,1,0,1,0,0,1,13
11272416,0,1.0,,1,0,1,1,0,0,13
10190396,0,1.0,,1,0,1,1,0,0,13
11442073,5,1.0,2.0,1,0,1,0,0,1,13
2481501,0,1.0,0.0,1,0,1,1,0,0,13
9803968,0,1.0,1.0,1,0,1,0,1,0,13
2420440,0,1.0,0.0,1,0,1,1,0,0,13
2456281,0,1.0,0.0,1,0,1,1,0,0,13
2446468,0,1.0,0.0,1,0,1,1,0,0,13
9340799,17,1.0,2.0,1,0,0,0,0,1,12
18410816,17,1.0,2.0,1,0,1,0,0,1,13
2482475,17,1.0,3.0,1,0,1,0,0,1,13
16871480,0,1.0,1.0,1,0,1,0,1,0,13
10575478,8,1.0,3.0,1,0,1,0,0,1,13
2477864,0,1.0,0.0,1,0,1,1,0,0,13
9361784,0,1.0,,1,0,1,1,0,0,13
18410407,17,1.0,2.0,1,0,1,0,0,1,13
2464819,17,1.0,3.0,1,0,1,0,0,1,13
9052224,0,1.0,,1,1,0,1,0,0,12
2478636,17,1.0,2.0,1,0,1,0,0,1,13
10907430,0,0.6,,1,1,1,1,0,0,13
12228971,4,1.0,2.0,1,0,0,0,0,1,10
9027462,17,1.0,3.0,1,0,1,0,0,1,13
2433431,0,1.0,0.0,1,0,1,1,0,0,13
9001400,17,1.0,3.0,1,0,1,0,0,1,13
9039356,0,1.0,,1,1,1,1,0,0,13
2455695,16,1.0,2.0,1,0,1,0,0,1,13
18391388,0,1.0,1.0,1,0,1,0,1,0,13
2479496,0,1.0,,1,0,1,1,0,0,13
2471638,17,1.0,3.0,1,0,1,0,0,1,13
18410843,0,1.0,1.0,1,0,1,0,1,0,13
2272460,0,1.0,,1,0,1,1,0,0,13
2328487,0,1.0,0.0,1,0,1,1,0,0,13
2457317,0,1.0,0.0,1,0,1,1,0,0,13
9034116,16,1.0,2.0,1,0,1,0,0,1,13
16164717,0,1.0,1.0,1,0,1,0,1,0,13
9034647,17,1.0,2.0,1,0,1,0,0,1,13
9026784,17,1.0,2.0,1,0,1,0,0,1,13
11118444,0,1.0,,1,0,0,1,0,0,12
9669396,0,1.0,,1,0,1,1,0,0,13
11309660,6,1.0,2.0,1,0,1,0,0,1,13
10907430,0,1.0,,1,1,1,1,0,0,13
2331004,0,1.0,,1,0,1,1,0,0,13
10078002,10,1.0,2.0,1,0,1,0,0,1,13
2390400,0,1.0,,1,0,1,1,0,0,13
18271448,17,1.0,2.0,1,0,1,0,0,1,13
9062325,17,1.0,2.0,1,0,1,0,0,1,13
2474704,0,1.0,0.0,1,0,1,1,0,0,13
